viatico_key,commission_request_id,year_num,employee_key,procedure_key,route_key,source_key,start_date_key,end_date_key,commission_days,total_travel_allowance,commission_purpose_raw,purpose_category,quality_note,created_at
1669,2202343,2022,925,1,6,1,20220625,20220627,2.5,823458.0,"Asistir al foro de ANDESCO que se realizara en la ciudad de cartgena , con el fin de obtener insumos para el desarrollo del estudio que se esta adelantando.",OTROS,,2026-04-22 20:01:39
1670,2202742,2022,710,1,6,1,20220625,20220625,0.5,497951.0,"Acompañamiento, cubrimiento y todo lo relacionado a las comunicaciones internas y externas de la participación del Señor Contralor General en el Congreso de Andesco",OTROS,,2026-04-22 20:01:39
1671,2203006,2022,799,1,6,1,20220625,20220627,2.5,2504383.0,"Asistir al Congreso No. 27 Andesco Servicios Publicos. TIC y TV Reaclivando Colombia, en calidad de invitada especial",OTROS,,2026-04-22 20:01:39
1672,2203159,2022,926,1,188,1,20220625,20220625,1.0,89109.0,"Realizar diligencia de secuestro, bienes inmuebles con matriculas inmobiliarias No. 095 136783 y 095 135582, decretada mediante auto No. 42 del 22 05 2022, dentro del Proceso Coactivo No. 2020 0001",OTROS,,2026-04-22 20:01:39
1673,2203622,2022,65,1,615,1,20220625,20220626,1.5,525382.0,"Realizar visita tecnica, decretada mediante auto No. 377 del 10 06 2022, revision ejecucion contrato de obra publica No. 132 del 03 05 2019, construccion complejo deportivo del municipio, dentro de la IP No. 80732 2021 48049",VISITA,,2026-04-22 20:01:39
1674,2203630,2022,577,1,45,1,20220625,20220627,2.5,988800.0,"Verificar cantidades de obra ejecutadas, medir las dimenciones de los caños en caimito, guarimo y caño los angeles ubicados en los corregimientos el mamon, puerto solera y vereda pumpura.",OTROS,,2026-04-22 20:01:39
1675,2203739,2022,14,1,6,1,20220625,20220627,2.5,2553255.0,Asistir aL XVII CONGRESO DE SERVICIOS PÚBLICOS Y COMUNICACIONES a acompñar en su presentación al señor Contralor General,OTROS,,2026-04-22 20:01:39
1676,2200209,2022,2,1,285,1,20220626,20220627,1.5,1502565.0,"Realizar verificación y gestión con la Gobernación del Cauca, para adelantar el proceso de mantenimiento de la infraestructura física de la Sede Gerencia Departamental Colegiada del Cauca.",OTROS,,2026-04-22 20:01:39
1677,2200465,2022,927,1,331,1,20220626,20220626,0.5,473386.0,Presidir espacio de diálogo participativo para conocer el avance de las obra del Hospital El Dorado y el cumplimiento de los compromisos del mes de mayo. Actividad SIPAR 46507,OTROS,,2026-04-22 20:01:39
1678,2200778,2022,928,1,331,1,20220626,20220626,0.5,228600.0,Crear espacio de diálogo participativo con actores del proyecto y acompañar a veedores en visita de campo para verificar avance de cumplimiento de obras pendientes como compromiso del mes de mayo. Actividad SIPAR 46507,VISITA,,2026-04-22 20:01:39
1679,2200951,2022,448,1,616,1,20220626,20220627,1.5,506027.0,"Realizar visita de verificación a las obras del contrato GC-P-06-2017-03 Construcción y mejoramiento de la plaza de ganado, mirador ubicado en la entrada del municipio y muro del parque principal ubicado en la calle 4 con carrera 3",VISITA,,2026-04-22 20:01:39
1680,2201103,2022,891,1,211,1,20220626,20220626,0.5,259187.0,Realizar Auditoria de cumplimiento en las instalaciones de la FAC de Rionegro,AUDITORIA,,2026-04-22 20:01:39
1681,2201307,2022,429,1,554,1,20220626,20220627,1.5,548230.0,"Realizar visita tecnica, decretada mediante auto No. 0175 del 04 06 2022, revision ejecucion contrato de obra No. 100 103 13 09 00005 de 2019, construccion placa polideportivo en zona rural del municipio, dentro de la IP No. 80503 2021 48030",VISITA,,2026-04-22 20:01:39
1682,2201769,2022,357,1,285,1,20220626,20220627,1.5,610647.0,"Realizar visita técnica para cumplir con la designación de apoyo técnico en desarrollo de la indagación preliminar IP-85112-2021-47997 - Defensa Civil Colombiana -DCC, en el Municipio de Popayán, Cauca.",VISITA,,2026-04-22 20:01:39
1683,2202813,2022,833,1,403,1,20220626,20220627,1.5,694470.0,"Realizar visita tecnica, decretada mediante auto No. 313 del 29 04 2022, revision ejecucion contrato de obra No. 380 1412 2018, mejoramiento instituciones educativas en zona rural del municipio, dentro del PRF No. 80233 2020 36919",VISITA,,2026-04-22 20:01:39
1684,2202886,2022,929,1,331,1,20220626,20220626,0.5,204617.0,Verificar técnicamente el avance de obras del Hospital el Dorado. Actividad SIPAR 46507,OTROS,,2026-04-22 20:01:39
1685,2203458,2022,293,1,386,1,20220626,20220627,1.5,499345.0,Visita técnica al puente sobre el río Fonce - municipio de San Gil - Santander contrato de obra 1019-1018 en el marco de apoyo técnico a IP No. 85112-2021-48170 INVIAS. Traslados terrestres con Entidad por seguridad y acceso.,VISITA,,2026-04-22 20:01:39
1686,2203582,2022,39,1,617,1,20220626,20220627,1.5,942502.0,Participar en el Ejercicio Territorial de la Comisión de Seguimiento y Monitoreo a la Ley de Víctimas con mesas de víctimas e institucionalidad nacional y territorial que se desarrollará en la ciudad de Ocaña,OTROS,,2026-04-22 20:01:39
1687,2200340,2022,35,1,2,1,20220701,20220703,2.5,1002730.0,"Realizar visita tecnica, decretada mediante auto No. 01097 del 20 05 2022, revision ejecucion contrato de obra No. 45780 de 2018, Proyecto de mejoramiento pista Supercross Mariana Pajón, dentro de la IP No. 80052 2021 45841",VISITA,,2026-04-22 20:01:39
1688,2200404,2022,893,1,189,1,20220701,20220702,1.5,483600.0,"Evaluar la gestión adelantada por el macroproceso Gestión del Riesgo, Seguridad y Continuidad del Negocio, al proceso de Gestión Integral de la Seguridad en la vigencia 2021.",OTROS,,2026-04-22 20:01:39
1689,2200697,2022,930,1,75,1,20220701,20220703,2.5,860273.0,"Realizar visita especial, decretada mediante auto No. 404 del 16 05 2022, revision ejecucion contratos de suministro Nos. 002 2017, 002 2018 y 002 2019, mantenimiento red vial del municipio, dentro de la IP No. 80152 2021 48250",VISITA,,2026-04-22 20:01:39
1690,2200931,2022,528,1,56,1,20220701,20220704,3.5,1093641.0,"Evaluar la gestión adelantada por el macroproceso Gestión del Riesgo, Seguridad y Continuidad del Negocio, al proceso de Gestión Integral de la Seguridad en la vigencia 2021.",OTROS,,2026-04-22 20:01:39
1691,2202556,2022,44,1,321,1,20220701,20220702,2.0,147885.0,"Realizar visita tecnica, decretada mediante auto No. 01155 del 23 05 2022, revision del contrato para la construccion Auditorio y Complejo Deportivo de la Institución Educativa del municipio, dentro de la IP No. 85112 2021 46354",AUDITORIA,,2026-04-22 20:01:39
1692,2203076,2022,895,1,4,1,20220701,20220704,3.5,1364131.0,"Evaluar la gestión adelantada por el macroproceso Gestión del Riesgo, Seguridad y Continuidad del Negocio, al proceso de Gestión Integral de la Seguridad en la vigencia 2021.",OTROS,,2026-04-22 20:01:39
1693,2200064,2022,228,1,618,1,20220702,20220704,2.5,1014811.0,"Realizar visita tecnica, decretada mediante auto No. 433 del 12 06 2022, revision ejecucion del convenio No. 912 de 2018, mejoramiento de vías del municipio, dentro del PRF No. 85112 2021 48136",VISITA,,2026-04-22 20:01:39
1694,2200497,2022,632,1,619,1,20220702,20220703,1.5,1029564.0,"Asesorar y apoyar la visita técnica al proyecto hidroeléctrico Ituango, seguimiento que realiza la CD Sector Infraestructura. Traslados con Entidad por seguridad y acceso.",VISITA,,2026-04-22 20:01:39
1695,2200520,2022,194,1,298,1,20220702,20220704,2.5,1089742.0,"Realizar visita tecnica, decretada mediante auto No. 0063 del 20 03 2022, revision ejecucion contrato de obra No. 346 de 2019, construccion sistema de abastecimiento de agua en zona rural del municipio, dentro del PRF No. 801112 2020 45281",VISITA,,2026-04-22 20:01:39
1696,2200544,2022,902,1,620,1,20220702,20220702,0.5,269863.0,"Realizar actividad en campo con participación ciudadana e instituciones para visita técnica al Proyecto Construcción Policlínico de Junin, Cundinamarca, en el marco de la estrategia Compromiso Colombia",VISITA,,2026-04-22 20:01:39
1697,2200592,2022,17,1,357,1,20220702,20220704,2.5,2559464.0,"Desplazarse a La Jagua de Ibirico para verificar en terreno el estado de los bienes revertidos en los contratos 044-89, 285-95 y 109-90, en el marco del seguimiento al control de advertencia a la ANM.",OTROS,,2026-04-22 20:01:39
1698,2200868,2022,931,1,2,1,20220702,20220703,1.5,507204.0,Asistir al Congreso Cobre Colombia 2022 con el fin de nutrir el estudio sectorial Promoción de la minería en Colombia y su impacto fiscal.,OTROS,,2026-04-22 20:01:39
1699,2201674,2022,752,1,621,1,20220702,20220704,2.5,932139.0,"Visita técnica al sitio de la obra que es la construcción de 10 viviendas en la modalidad bifamiliar de interés prioritario, Auto 0875 de junio 17 2022 PRF-38178. Transporte terrestre Bogotá-Duitama-Malaga-Concepción",VISITA,,2026-04-22 20:01:39
1700,2201749,2022,81,1,276,1,20220702,20220704,2.5,845146.0,"Atención denuncia SIPAR 2022-330559-82111-D - Visita Técnica convenio 319 de 2018, suscrito entre PS y municipio de Flandes, Tolima, contrato derivado No. 181 de 7 de abril de 2019 - valor inicial de 3.080.121.640 en el Municipio de Flandes",VISITA,,2026-04-22 20:01:39
1701,2201808,2022,421,1,622,1,20220702,20220704,2.5,1032436.0,"Realizar visita tecnica, decretada con auto No. 386 del 29 05 2022, revision ejecucion contrato No. CIP 02 de 2017, fortalecimiento nutricional comunidades indigenas zona rural municipios de San Andres de Sotavento y Tuchin, PRF No. 80233 2017 37463",VISITA,,2026-04-22 20:01:39
1702,2201919,2022,510,1,357,1,20220702,20220704,2.5,990110.0,"Desplazarse a La Jagua de Ibirico para verificar en terreno el estado de los bienes revertidos en los contratos 044-89, 285-95 y 109-90, en el marco del seguimiento al control de advertencia a la ANM.",OTROS,,2026-04-22 20:01:39
1703,2202041,2022,932,1,623,1,20220702,20220704,2.5,896182.0,"Realizar visita especial, decretada mediante auto No. 0515 del 13 05 2022, revision ejecucion del convenio No. ESAL 001 20, pagos realizados por la ejecución del PAE, vigencia 2019, dentro del PRF No. 80132 2020 43182",VISITA,,2026-04-22 20:01:39
1704,2202117,2022,933,1,307,1,20220702,20220704,2.5,2427392.0,"Realizar Visita de Verificación de la Indagación Preliminar en la base de Tolemaida Nilo Cundinamarca No 89112202447697 Reconicimiento de Primas por Vuelos, a vuelos realizados en el exterior",VISITA,,2026-04-22 20:01:39
1705,2202258,2022,316,1,307,1,20220702,20220704,2.5,1767178.0,"Realizar Inspeccion a documentos relacionados con el hallazgo número 62, específicamente del hecho 2 RECONOCIMIENTO DE PRIMA DE VUELO POR VUELOS REALIZADOS EN PERIODO DE COMISIÓN AL EXTERIOR, En Nilo Cundimarca.",OTROS,,2026-04-22 20:01:39
1706,2202263,2022,198,1,621,1,20220702,20220704,2.5,946257.0,"Visita técnica al sitio de la obra que es la construcción de 10 viviendas en la modalidad bifamiliar de interés prioritario, Auto 0875 de junio 17 2022 PRF-38178. Transporte terrestre Bogotá-Duitama-Malaga-Concepción",VISITA,,2026-04-22 20:01:39
1707,2202307,2022,275,1,469,1,20220702,20220704,2.5,855552.0,"Realizar visita tecnica, decretada mediante auto No. 01293 del 13 06 2022, revision ejecucion contrato de obra publica No. LP 004 del 24 05 2019, construcción placa huella del municipio, dentro del PRF No. 801112 2017 37767",VISITA,,2026-04-22 20:01:39
1708,2202741,2022,370,1,357,1,20220702,20220704,2.5,979871.0,"Desplazarse a La Jagua de Ibirico para verificar en terreno el estado de los bienes revertidos en los contratos 044-89, 285-95 y 109-90, en el marco del seguimiento al control de advertencia a la ANM.",OTROS,,2026-04-22 20:01:39
1709,2202752,2022,934,1,624,1,20220702,20220704,2.5,870586.0,"Realizar visita tecnica, decretrada mediante auto No. 150 del 13 06 2022, revision ejecucion del convenio interadministrativo No. 2321 del 23 12 2019, instalación cámaras en el municipio, dentro de la IP No. 80862 2021 48737",VISITA,,2026-04-22 20:01:39
1710,2202934,2022,152,1,618,1,20220702,20220704,2.5,1000024.0,"Realizar visita especial, decretada mediante auto No. 433 del 12 06 2022, revision ejecucion del convenio No. 912 de 2018, mejoramiento de vias del municipio, dentro del PRF No. 85112 2021 48136",VISITA,,2026-04-22 20:01:39
1711,2203116,2022,935,1,625,1,20220702,20220704,2.5,1033629.0,Visita apoyo técnico Indagacion Preliminar IP 813112-2021-47227 Contrato Nro.155-2019 derivado del Convenio Interadministrativo Nro. 369 FIP 2018 celebrado entre Fundación Universitaria del Valle FUV y Prosperidad Social PS en el Mun. Trujillo,VISITA,,2026-04-22 20:01:39
1712,2203148,2022,936,1,307,1,20220702,20220703,1.5,388312.0,"Transportar a la Contralora Delegada de Defensa y Seguridad comisionada mediante resolucione SIIF 127125, A Nilo- Cundinamarca los días 02 al 03 de Julio de 2022 en el vehiculo asignado a la Contraloria Delegada de placas LCZ821",OTROS,,2026-04-22 20:01:39
1713,2203330,2022,8,1,619,1,20220702,20220703,1.5,1507268.0,"Visita técnica al proyecto hidroeléctrico Ituango, seguimiento que realiza la CD Sector Infraestructura. Traslados con Entidad por seguridad y acceso.",VISITA,,2026-04-22 20:01:39
1714,2203378,2022,937,1,2,1,20220702,20220703,1.5,526768.0,Asistir al Congreso Cobre Colombia 2022 con el fin de nutrir el estudio sectorial Promoción de la minería en Colombia y su impacto fiscal.,OTROS,,2026-04-22 20:01:39
1715,2203393,2022,256,1,626,1,20220702,20220703,1.5,620842.0,"Visita obras Contrato Obra Pública No. 1724 de 2017, suscrito entre INVIAS y el Consorcio Paz Caribe, en la carretera Plato - Tenerife, IP 85112-2021-48172 INVIAS. Traslado aéreo por cercanía desde Cartagena.",VISITA,,2026-04-22 20:01:39
1716,2203456,2022,938,1,307,1,20220702,20220703,1.5,1507803.0,"Realizar Visita de la Indagacion Preliminar en la base de Tolemaida Nilo Cundinamarca No 89112202447697 Reconocimiento de Primas por Vuelos,desplazamiento terrestre en el vehículo de placas LCZ821 asignado a la Contraloria Delegada.",VISITA,,2026-04-22 20:01:39
1717,2203862,2022,939,1,98,1,20220702,20220704,2.5,890432.0,"Realizar visita especial, decretada mediante auto No. 01270 del 11 06 2022, revision historias clinicas fisicas de tres pacientes, medicamento Inmunoglobulina G Humana, dentro del PRF No. 84112 2019 35366, desplazamiento aéreo Bogota Montería Bogota",VISITA,,2026-04-22 20:01:39
1718,2201597,2022,940,1,627,1,20220703,20220704,1.5,626448.0,"Visita de Campo Denuncia 2022 -336322-80234-D presuntas irregularidades en los contratos de suministro Subasta Inversa Presencial No MMO SI 01 2020 y contrato No SI SEM- 001 2021, suscrito entre el municipio de Momil y Abel Mendoza Ruiz.",VISITA,,2026-04-22 20:01:39
1719,2201829,2022,622,1,285,1,20220704,20220704,0.5,167406.0,"CONVOCATORIA A SESION DE TRABAJO PARA EL IMPULSO DEL PLAN ESTRATÉGICO DE SEGURIDAD Y PROTECCIÓN CON MANDATARIOS DEL DEPARTAMENTO DEL CAUCA, LOS ORGANIZADORES SUMINISTRAN LOS VUELOS, BOGOTA-POPAYAN-BOGOTA.",OTROS,,2026-04-22 20:01:39
1720,2203795,2022,43,1,285,1,20220704,20220704,0.5,481850.0,"CONVOCATORIA A SESION DE TRABAJO PARA EL IMPULSO DEL PLAN ESTRATÉGICO DE SEGURIDAD Y PROTECCIÓN CON MANDATARIOS DEL DEPARTAMENTO DEL CAUCA, LOS ORGANIZADORES SUMINISTRAN LOS VUELOS, BOGOTA-POPAYAN-BOGOTA.",OTROS,,2026-04-22 20:01:39
1721,2200076,2022,842,1,628,1,20220707,20220707,0.5,210632.0,"Asistencia taller Nuevo régimen de ordenamiento territorial en Colombia Caso La Guajira sobre Áreas de Protección para la Producción de Alimentos APPA y Reforma Agraria, comprender su aplicación en desarrollo y planificación territorial rural",OTROS,,2026-04-22 20:01:39
1722,2200111,2022,198,1,629,1,20220707,20220711,4.5,1556735.0,"Visita técnica al sito de la obra que es la construcción de 70 viviendas de interés prioritario, Auto 0875 de junio 17 2022 PRF-38178. Transporte fluvial Barrancabermeja-Puerto Wilches",VISITA,,2026-04-22 20:01:39
1723,2200244,2022,147,1,59,1,20220707,20220708,1.5,519540.0,"Verificar ejecución de la obra, toma medidas de lo construido, longitudes, espesores, niveles, pendientes revisión de ancho de vía, bordillos y andenes, drenajes y capas de pavimento toma registro fotográfico",OTROS,,2026-04-22 20:01:39
1724,2200441,2022,191,1,630,1,20220707,20220717,7.0,2811516.0,"Realizar mesas y seguimiento a obras en la estrategia CC en Buenaventura y asistir en representación de la CGR a Providencia para verificar cumplimiento de la sentencia 333,2019 sobre reconstrucción de la isla.",OTROS,,2026-04-22 20:01:39
1725,2200580,2022,866,1,404,1,20220707,20220708,1.5,603361.0,"Realizar Mesa de dialogo con ciudadania, CAR, UNGRD y Alcaldia Municipal y apoyo técnico para la visita a las obras de mitigacion de emergencia en el municipio de Fusagasuga.",VISITA,,2026-04-22 20:01:39
1726,2201053,2022,941,1,262,1,20220707,20220708,2.0,154407.0,"Realizar visita especial, decretada mediante auto No. 0516 del 14 05 2022, revison ejecucion contrato de obra No. 001 de 2017, adquisicion de biens y servicios en ESE Hospital del municipio, dentro del PRF No. 80132 2018 39829",VISITA,,2026-04-22 20:01:39
