viatico_id,commission_request_id,total_travel_allowance,purpose,full_date,commission_days,employee_position_norm,position_level,city_origin,city_destination_main,distance_km,destination_count,is_contractor,transport_mode,accommodation_type,prior_authorizations_required,destination_security_level,had_travel_incidents,dept_budget_execution_pct,functional_area,return_trip_included,advance_booking_days,requires_per_diem,daily_allowance_rate,allowance_per_km,travel_month,travel_quarter,travel_year,is_fiscal_year_end,is_weekend_departure,spending_tier,destination_region,position_seniority_index,purpose_expense_profile,is_multi_destination,multi_dest_cost_ratio,log_total_allowance
3497,2203454,939460,Visitas de Supervisión Contractual,2022-11-10,2.5,CONTRATISTA,3.0,CARTAGENA,ZAMBRANO,159.6099,1,1,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.8696,Jurídica,0,4,1,375784.0,5849.33,11,4,2022,1,0,Medio-Bajo,Andina,1.0,1107880.82,0,939460.0,13.753062
19472,2407496,396633,Visitas de Supervisión Contractual,2022-11-10,1.5,PROFESIONAL,3.0,VILLAVICENCIO,NECOCLI,776.9992,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.865,Control Interno,1,6,1,264422.0,509.81,11,4,2022,1,0,Bajo,Andina,2.0,1107881.0,0,396633.0,12.890769
3496,2203355,0,Planificación y Control Fiscal,2022-11-10,3.5,GERENTE,2.0,MEDELLIN,BOGOTA D.C.,409.6886,1,0,Aéreo,Hotel 3 estrellas,1,Bajo riesgo,0,0.939,Administrativa,1,7,1,0.0,0.0,11,4,2022,1,0,Bajo,Andina,3.0,247788.16,0,0.0,0.0
3495,2203176,0,Planificación y Control Fiscal,2022-11-10,3.5,GERENTE,2.0,CUCUTA,BOGOTA D.C.,640.8729,1,0,Aéreo,Hotel 4-5 estrellas,1,Bajo riesgo,0,0.9062,Jurídica,1,6,1,0.0,0.0,11,4,2022,1,0,Bajo,Andina,3.0,247788.16,0,0.0,0.0
3480,2202017,62647,Planificación y Control Fiscal,2022-11-10,3.5,GERENTE,2.0,BUCARAMANGA,BOGOTA D.C.,431.8916,1,0,Aéreo,Hotel 3 estrellas,1,Bajo riesgo,0,0.8894,Administrativa,0,9,1,17899.14,144.72,11,4,2022,1,0,Bajo,Andina,3.0,247788.16,0,62647.0,11.045287
25719,2413743,933612,Visitas de Supervisión Contractual,2022-11-10,4.0,PROFESIONAL,3.0,MONTERIA,CALI,374.087,1,0,Aéreo,Hospedaje económico,2,Bajo riesgo,0,0.8662,Control Interno,1,3,1,233403.0,2489.05,11,4,2022,1,0,Medio-Bajo,Pacífica,2.0,1107881.0,0,933612.0,13.746817
3481,2202044,1890991,Visitas de Supervisión Contractual,2022-11-10,3.5,OTRO,3.0,BOGOTA D.C.,CARTAGENA,984.7505,1,0,Aéreo,Hotel 3 estrellas,3,Bajo riesgo,1,0.9251,Control Interno,1,6,1,540283.14,1918.33,11,4,2022,1,0,Alto,Caribe,2.0,1107880.82,0,1890991.0,14.452612
3494,2203011,826836,Visitas de Supervisión Contractual,2022-11-10,2.5,PROFESIONAL,3.0,BOGOTA D.C.,PAZ - ARIPORO,468.1257,1,0,Aéreo,Hospedaje económico,1,Riesgo medio,0,0.8978,Control Interno,1,5,1,330734.4,1762.5,11,4,2022,1,0,Medio-Bajo,Andina,2.0,1107880.82,0,826836.0,13.625363
3482,2202126,1449699,Visitas de Supervisión Contractual,2022-11-10,4.5,PROFESIONAL,3.0,BOGOTA D.C.,RIOHACHA,1077.6657,1,0,Aéreo,Hotel 3 estrellas,2,Riesgo medio,0,0.9481,Control Interno,1,2,1,322155.33,1343.97,11,4,2022,1,0,Medio-Alto,Caribe,2.0,1107880.82,0,1449699.0,14.186867
3483,2202378,25246,Planificación y Control Fiscal,2022-11-10,0.5,CONTRALOR,1.0,CALI,BOGOTA D.C.,453.4291,1,0,Aéreo,Sin alojamiento,2,Bajo riesgo,1,0.8681,Organización Electoral,0,5,0,50492.0,55.56,11,4,2022,1,0,Bajo,Andina,4.0,247788.16,0,25246.0,10.136463
3493,2202976,28655,Planificación y Control Fiscal,2022-11-10,0.5,CONTRALOR,1.0,MANIZALES,BOGOTA D.C.,289.128,1,0,Terrestre,Sin alojamiento,2,Bajo riesgo,0,0.8736,Jurídica,0,6,0,57310.0,98.77,11,4,2022,1,0,Bajo,Andina,4.0,247788.16,0,28655.0,10.263118
3492,2202930,63683,Planificación y Control Fiscal,2022-11-10,0.5,CONTRALOR,1.0,BUCARAMANGA,BOGOTA D.C.,431.8916,1,0,Terrestre,Sin alojamiento,1,Bajo riesgo,0,0.9544,Administrativa,0,8,0,127366.0,147.11,11,4,2022,1,0,Bajo,Andina,4.0,247788.16,0,63683.0,11.061689
3491,2202921,0,Planificación y Control Fiscal,2022-11-10,0.5,CONTRALOR,1.0,PEREIRA,BOGOTA D.C.,303.2783,1,0,Aéreo,Sin alojamiento,2,Bajo riesgo,0,0.9046,Administrativa,0,7,0,0.0,0.0,11,4,2022,1,0,Bajo,Andina,4.0,247788.16,0,0.0,0.0
3484,2202465,694943,Visitas de Control Técnico,2022-11-10,1.5,PROFESIONAL,3.0,BOGOTA D.C.,MORROA,806.9636,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.9305,Organización Electoral,1,4,1,463295.33,860.12,11,4,2022,1,0,Medio-Bajo,Andina,2.0,1183521.55,0,694943.0,13.451587
3485,2202512,1556913,Visitas de Supervisión Contractual,2022-11-10,4.5,PROFESIONAL,3.0,TUNJA,PAYA,209.449,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.8638,Control Interno,1,2,1,345980.67,7398.05,11,4,2022,1,0,Alto,Andina,2.0,1107880.82,0,1556913.0,14.258216
3490,2202828,9796,Planificación y Control Fiscal,2022-11-10,3.5,GERENTE,2.0,BARRANQUILLA,BOGOTA D.C.,997.5795,1,0,Terrestre,Hotel 4-5 estrellas,1,Bajo riesgo,0,0.9086,Registro Civil,0,4,1,2798.86,9.81,11,4,2022,1,0,Bajo,Andina,3.0,247788.16,0,9796.0,9.189831
3489,2202791,0,Planificación y Control Fiscal,2022-11-10,3.5,GERENTE,2.0,CARTAGENA,BOGOTA D.C.,977.3983,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.8891,Administrativa,1,8,1,0.0,0.0,11,4,2022,1,0,Bajo,Andina,3.0,247788.16,0,0.0,0.0
3488,2202789,579236,Visitas de Supervisión Contractual,2022-11-10,1.5,PROFESIONAL,3.0,BOGOTA D.C.,PAIPA,190.5513,1,0,Terrestre,Hospedaje económico,2,Bajo riesgo,0,0.9553,Control Interno,0,4,1,386157.33,3023.92,11,4,2022,1,0,Medio-Bajo,Andina,2.0,1107880.82,0,579236.0,13.269467
22222,2410246,2643788,Visitas de Supervisión Contractual,2022-11-10,4.0,PROFESIONAL,3.0,BOGOTA D.C.,TULUA,108.4374,1,0,Aéreo,Hospedaje económico,3,Bajo riesgo,0,0.9486,Control Interno,1,3,1,660947.0,24157.99,11,4,2022,1,0,Alto,Andina,2.0,1107881.0,0,2643788.0,14.787724
3487,2202523,1511058,Optimización de Redes LAN,2022-11-10,4.5,PROFESIONAL,3.0,BOGOTA D.C.,MITU,566.6677,1,0,Aéreo,Hotel 3 estrellas,1,Alto riesgo,0,0.8493,Infraestructura TI,1,7,1,335790.67,2661.87,11,4,2022,1,0,Medio-Alto,Amazonía,2.0,1192614.82,0,1511058.0,14.228321
3501,2203684,1097464,Visitas de Supervisión Contractual,2022-11-10,3.5,PROFESIONAL,3.0,BOGOTA D.C.,PROVIDENCIA,1259.167,1,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.903,Registro Civil,1,3,1,313561.14,870.89,11,4,2022,1,0,Medio-Alto,Insular,2.0,1107880.82,0,1097464.0,13.908514
3474,2200777,0,Planificación y Control Fiscal,2022-11-10,4.5,GERENTE,2.0,MITU,BOGOTA D.C.,566.6677,1,0,Terrestre,Hotel 4-5 estrellas,1,Bajo riesgo,0,0.8614,Administrativa,0,6,1,0.0,0.0,11,4,2022,1,0,Bajo,Andina,3.0,247788.16,0,0.0,0.0
3486,2202515,1459928,Optimización de Redes LAN,2022-11-10,4.5,OTRO,3.0,BOGOTA D.C.,MITU,566.6677,1,0,Aéreo,Hotel 3 estrellas,3,Alto riesgo,0,0.926,Infraestructura TI,1,4,1,324428.44,2571.8,11,4,2022,1,0,Medio-Alto,Amazonía,2.0,1192614.82,0,1459928.0,14.193898
3477,2201367,1668810,Seguimiento a Sentencias,2022-11-10,4.0,PROFESIONAL,3.0,CALI,LA VICTORIA,546.9604,2,0,Aéreo,Hospedaje económico,3,Riesgo medio,1,0.9185,Control Interno,1,3,1,417202.5,3045.49,11,4,2022,1,0,Alto,Andina,2.0,986511.64,1,834405.0,14.327622
3476,2201030,1567407,Visitas de Supervisión Contractual,2022-11-10,3.5,PROFESIONAL,3.0,MEDELLIN,MURINDO,155.7756,1,0,Aéreo,Hospedaje económico,3,Riesgo medio,0,0.8853,Identificación,1,4,1,447830.57,9997.77,11,4,2022,1,0,Alto,Andina,2.0,1107880.82,0,1567407.0,14.264934
3475,2200941,569036,Visitas de Supervisión Contractual,2022-11-10,1.5,PROFESIONAL,3.0,BOGOTA D.C.,PAIPA,190.5513,1,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.8832,Control Interno,1,2,1,379357.33,2970.67,11,4,2022,1,0,Medio-Bajo,Andina,2.0,1107880.82,0,569036.0,13.251701
3469,2200095,0,Planificación y Control Fiscal,2022-11-10,3.5,GERENTE,2.0,PEREIRA,BOGOTA D.C.,303.2783,1,0,Terrestre,Hotel 4-5 estrellas,2,Bajo riesgo,1,0.882,Administrativa,1,6,1,0.0,0.0,11,4,2022,1,0,Bajo,Andina,3.0,247788.16,0,0.0,0.0
3470,2200287,0,Planificación y Control Fiscal,2022-11-10,0.5,CONTRALOR,1.0,CARTAGENA,BOGOTA D.C.,977.3983,1,0,Aéreo,Sin alojamiento,2,Bajo riesgo,0,0.8912,Control Interno,0,3,0,0.0,0.0,11,4,2022,1,0,Bajo,Andina,4.0,247788.16,0,0.0,0.0
24525,2412549,727263,Visitas de Supervisión Contractual,2022-11-10,1.5,CONTRATISTA,3.0,BOGOTA D.C.,SANTA MARTA,930.285,1,1,Aéreo,Hotel 3 estrellas,1,Bajo riesgo,0,0.9354,Control Interno,0,2,1,484842.0,780.92,11,4,2022,1,0,Medio-Bajo,Caribe,1.0,1107881.0,0,727263.0,13.497045
3478,2201392,1228793,Visitas de Supervisión Contractual,2022-11-10,2.5,PROFESIONAL,3.0,SINCELEJO,SAN ONOFRE,60.8133,1,0,Mixto,Hospedaje económico,2,Bajo riesgo,0,0.8872,Control Interno,1,3,1,491517.2,19879.1,11,4,2022,1,0,Medio-Alto,Andina,2.0,1107880.82,0,1228793.0,14.021544
3471,2200602,2415458,Visitas de Supervisión Contractual,2022-11-10,3.5,CONTRATISTA,3.0,BOGOTA D.C.,CARTAGENA,984.7505,1,1,Aéreo,Hospedaje económico,3,Bajo riesgo,0,0.9146,Control Interno,1,5,1,690130.86,2450.37,11,4,2022,1,0,Alto,Caribe,1.0,1107880.82,0,2415458.0,14.6974
3473,2200757,1794459,Visitas de Supervisión Contractual,2022-11-10,3.5,OTRO,3.0,BOGOTA D.C.,CARTAGENA,984.7505,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.915,Control Interno,0,4,1,512702.57,1820.4,11,4,2022,1,0,Alto,Caribe,2.0,1107880.82,0,1794459.0,14.400215
3472,2200714,9506,Planificación y Control Fiscal,2022-11-10,0.5,CONTRALOR,1.0,BARRANQUILLA,BOGOTA D.C.,997.5795,1,0,Terrestre,Sin alojamiento,1,Bajo riesgo,0,0.9214,Registro Civil,0,8,0,19012.0,9.52,11,4,2022,1,0,Bajo,Andina,4.0,247788.16,0,9506.0,9.159784
3521,2203816,1513414,Visitas de Supervisión Contractual,2022-11-11,3.5,PROFESIONAL,3.0,BOGOTA D.C.,GARZON,421.399,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.8881,Infraestructura TI,0,3,1,432404.0,3582.9,11,4,2022,1,0,Medio-Alto,Andina,2.0,1107880.82,0,1513414.0,14.229879
18669,2406693,1770383,Visitas de Supervisión Contractual,2022-11-11,0.5,PROFESIONAL,3.0,BOGOTA D.C.,MANIZALES,309.2717,1,0,Mixto,Sin alojamiento,3,Bajo riesgo,0,0.957,Control Interno,0,4,0,3540766.0,5705.91,11,4,2022,1,0,Alto,Andina,2.0,1107881.0,0,1770383.0,14.386707
20057,2408081,0,Visitas de Supervisión Contractual,2022-11-11,1.0,PROFESIONAL,3.0,BOGOTA D.C.,CALARCA,20.0579,1,0,Terrestre,Hospedaje económico,1,Bajo riesgo,0,0.8703,Control Interno,1,4,1,0.0,0.0,11,4,2022,1,0,Bajo,Andina,2.0,1107881.0,0,0.0,0.0
3520,2203586,1525837,Visitas de Supervisión Contractual,2022-11-11,3.5,PROFESIONAL,3.0,BOGOTA D.C.,PUERTO GAITAN,301.6482,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.9663,Control Interno,1,2,1,435953.43,5041.62,11,4,2022,1,0,Medio-Alto,Andina,2.0,1107880.82,0,1525837.0,14.238054
19062,2407086,1488458,Visitas de Supervisión Contractual,2022-11-11,1.0,CONTRATISTA,3.0,BOGOTA D.C.,LOS CORDOBAS,58.7833,1,1,Terrestre,Hospedaje económico,2,Bajo riesgo,0,0.9573,Control Interno,1,4,1,1488458.0,24897.56,11,4,2022,1,0,Medio-Alto,Andina,1.0,1107881.0,0,1488458.0,14.213252
3519,2203546,1462358,Visitas de Supervisión Contractual,2022-11-11,3.5,PROFESIONAL,3.0,BOGOTA D.C.,JARDIN,535.0013,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.8579,Control Interno,1,4,1,417816.57,2728.27,11,4,2022,1,0,Medio-Alto,Andina,2.0,1107880.82,0,1462358.0,14.195561
3517,2203516,872630,Visitas de Supervisión Contractual,2022-11-11,2.5,PROFESIONAL,3.0,PASTO,IPIALES,83.2686,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.9473,Control Interno,0,4,1,349052.0,10355.34,11,4,2022,1,0,Medio-Bajo,Andina,2.0,1107880.82,0,872630.0,13.679268
3516,2203502,1458001,Visitas de Supervisión Contractual,2022-11-11,3.5,PROFESIONAL,3.0,BOGOTA D.C.,BARAYA,375.9462,1,0,Terrestre,Hospedaje económico,2,Bajo riesgo,0,0.8681,Control Interno,1,5,1,416571.71,3867.93,11,4,2022,1,0,Medio-Alto,Andina,2.0,1107880.82,0,1458001.0,14.192578
25802,2413826,0,Visitas de Supervisión Contractual,2022-11-11,3.5,PROFESIONAL,3.0,BOGOTA D.C.,SANTA MARTA,940.4124,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.8566,Control Interno,1,4,1,0.0,0.0,11,4,2022,1,0,Bajo,Caribe,2.0,1107881.0,0,0.0,0.0
3504,2200429,944707,Visitas de Supervisión Contractual,2022-11-11,2.5,PROFESIONAL,3.0,MANIZALES,SAMANA,222.221,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.9028,Control Interno,0,3,1,377882.8,4232.16,11,4,2022,1,0,Medio-Bajo,Andina,2.0,1107880.82,0,944707.0,13.758631
3508,2201732,1234191,Visitas de Supervisión Contractual,2022-11-11,3.5,PROFESIONAL,3.0,BOGOTA D.C.,BARRANQUILLA,991.0342,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.9338,Control Interno,1,3,1,352626.0,1244.1,11,4,2022,1,0,Medio-Alto,Caribe,2.0,1107880.82,0,1234191.0,14.025927
3503,2200212,1241417,Visitas de Supervisión Contractual,2022-11-11,3.5,PROFESIONAL,3.0,BOGOTA D.C.,JARDIN,535.0013,1,0,Aéreo,Hotel 3 estrellas,2,Riesgo medio,0,0.8662,Administrativa,1,5,1,354690.57,2316.07,11,4,2022,1,0,Medio-Alto,Andina,2.0,1107880.82,0,1241417.0,14.031765
3505,2200611,1544455,Visitas de Supervisión Contractual,2022-11-11,3.5,PROFESIONAL,3.0,BOGOTA D.C.,PUERTO GAITAN,301.6482,1,0,Aéreo,Hospedaje económico,3,Bajo riesgo,0,0.9204,Control Interno,1,2,1,441272.86,5103.14,11,4,2022,1,0,Alto,Andina,2.0,1107880.82,0,1544455.0,14.250182
24289,2412313,569619,Optimización de Redes LAN,2022-11-11,1.0,CONTRATISTA,3.0,BOGOTA D.C.,CARTAGENA,1247.0469,1,1,Terrestre,Hospedaje económico,1,Bajo riesgo,0,0.8696,Infraestructura TI,1,7,1,569619.0,456.41,11,4,2022,1,0,Medio-Bajo,Caribe,1.0,1192615.0,0,569619.0,13.252725
3506,2201251,1270625,Visitas de Supervisión Contractual,2022-11-11,3.5,PROFESIONAL,3.0,QUIBDO,JURADO,199.1721,1,0,Terrestre,Hotel 3 estrellas,1,Riesgo medio,0,0.8953,Jurídica,1,5,1,363035.71,6347.66,11,4,2022,1,0,Medio-Alto,Andina,2.0,1107880.82,0,1270625.0,14.05502
3507,2201371,1406228,Visitas de Supervisión Contractual,2022-11-11,3.5,PROFESIONAL,3.0,BOGOTA D.C.,BARAYA,375.9462,1,0,Aéreo,Hospedaje económico,2,Riesgo medio,0,0.9519,Control Interno,1,5,1,401779.43,3730.58,11,4,2022,1,0,Medio-Alto,Andina,2.0,1107880.82,0,1406228.0,14.156422
3515,2203049,1238203,Visitas de Control Técnico,2022-11-11,3.5,PROFESIONAL,3.0,CALI,BUENAVENTURA,128.6188,1,0,Aéreo,Hotel 3 estrellas,2,Riesgo medio,0,0.8405,Infraestructura TI,1,2,1,353772.29,9552.65,11,4,2022,1,0,Medio-Alto,Pacífica,2.0,1183521.55,0,1238203.0,14.029173
3518,2203538,1508855,Visitas de Supervisión Contractual,2022-11-11,3.5,PROFESIONAL,3.0,BOGOTA D.C.,GARZON,421.399,1,0,Mixto,Hotel 3 estrellas,2,Bajo riesgo,0,0.8871,Registro Civil,0,5,1,431101.43,3572.11,11,4,2022,1,0,Medio-Alto,Andina,2.0,1107880.82,0,1508855.0,14.226862
3510,2202150,1019419,Visitas de Supervisión Contractual,2022-11-11,2.5,PROFESIONAL,3.0,IBAGUE,NATAGAIMA,116.0192,1,0,Mixto,Hotel 3 estrellas,3,Riesgo medio,0,0.9276,Control Interno,1,4,1,407767.6,8711.55,11,4,2022,1,0,Medio-Alto,Andina,2.0,1107880.82,0,1019419.0,13.834744
3511,2202172,503158,Visitas de Supervisión Contractual,2022-11-11,1.5,PROFESIONAL,3.0,CALI,BUGA,80.1354,1,0,Mixto,Hospedaje económico,1,Bajo riesgo,0,0.9028,Control Interno,1,4,1,335438.67,6201.46,11,4,2022,1,0,Bajo,Andina,2.0,1107880.82,0,503158.0,13.128662
3512,2202422,1663158,Visitas de Supervisión Contractual,2022-11-11,3.5,CONTRALOR,1.0,BOGOTA D.C.,PUERTO GAITAN,301.6482,1,0,Aéreo,Hotel 4-5 estrellas,3,Bajo riesgo,0,0.9123,Control Interno,1,4,1,475188.0,5495.35,11,4,2022,1,0,Alto,Andina,4.0,1107880.82,0,1663158.0,14.324229
3513,2202577,1254604,Visitas de Supervisión Contractual,2022-11-11,2.5,CONTRATISTA,3.0,POPAYAN,TORIBIO,126.2825,1,1,Aéreo,Hotel 3 estrellas,2,Alto riesgo,0,0.8907,Control Interno,1,5,1,501841.6,9856.85,11,4,2022,1,0,Medio-Alto,Andina,1.0,1107880.82,0,1254604.0,14.042331
3514,2203004,829267,Visitas de Supervisión Contractual,2022-11-11,2.5,PROFESIONAL,3.0,PASTO,IPIALES,83.2686,1,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.9072,Control Interno,1,4,1,331706.8,9840.76,11,4,2022,1,0,Medio-Bajo,Andina,2.0,1107880.82,0,829267.0,13.628299
3509,2201878,1238779,Visitas de Supervisión Contractual,2022-11-11,3.5,PROFESIONAL,3.0,CALI,BUENAVENTURA,128.6188,1,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,0,0.8947,Control Interno,1,2,1,353936.86,9557.09,11,4,2022,1,0,Medio-Alto,Pacífica,2.0,1107880.82,0,1238779.0,14.029638
23121,2411145,476208,Seguimiento a Sentencias,2022-11-12,1.5,OTRO,3.0,BOGOTA D.C.,BETULIA,523.7599,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.9137,Jurídica,0,2,1,317472.0,907.48,11,4,2022,1,1,Bajo,Andina,2.0,986511.6,0,476208.0,13.073612
19418,2407442,3036517,Visitas de Control Técnico,2022-11-12,4.5,CONTRALOR,1.0,TUNJA,ARMENIA,292.776,1,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.8581,Jurídica,1,4,1,674781.56,10336.16,11,4,2022,1,1,Alto,Andina,4.0,1183522.0,0,3036517.0,14.926222
25557,2413581,1787378,Visitas de Control Técnico,2022-11-12,2.5,CONTRALOR,1.0,BOGOTA D.C.,TUMACO,808.7137,1,0,Aéreo,Hotel 3 estrellas,2,Alto riesgo,1,0.8359,Organización Electoral,0,2,1,714951.2,2207.42,11,4,2022,1,1,Alto,Pacífica,4.0,1183522.0,0,1787378.0,14.396261
23293,2411317,1063902,Visitas de Supervisión Contractual,2022-11-12,3.5,PROFESIONAL,3.0,BOGOTA D.C.,NEIVA,292.8793,1,0,Aéreo,Hospedaje económico,2,Bajo riesgo,1,0.9446,Control Interno,1,4,1,303972.0,3620.2,11,4,2022,1,1,Medio-Alto,Andina,2.0,1107881.0,0,1063902.0,13.877455
3523,2200474,893693,Visitas de Supervisión Contractual,2022-11-12,2.5,PROFESIONAL,3.0,CUCUTA,CHITAGA,145.9169,1,0,Mixto,Hotel 3 estrellas,2,Bajo riesgo,0,0.8795,Administrativa,0,4,1,357477.2,6082.98,11,4,2022,1,1,Medio-Bajo,Andina,2.0,1107880.82,0,893693.0,13.703119
3531,2202010,675889,Visitas de Control Técnico,2022-11-12,1.5,PROFESIONAL,3.0,BOGOTA D.C.,SAN ONOFRE,854.0053,1,0,Aéreo,Hospedaje económico,2,Bajo riesgo,0,0.8281,Organización Electoral,1,4,1,450592.67,790.51,11,4,2022,1,1,Medio-Bajo,Andina,2.0,1183521.55,0,675889.0,13.423786
3534,2202975,80945,Visitas de Supervisión Contractual,2022-11-12,1.0,PROFESIONAL,3.0,NEIVA,VILLAVIEJA,38.8436,1,0,Terrestre,Hospedaje económico,1,Riesgo medio,0,0.8226,Control Interno,1,5,1,80945.0,2031.57,11,4,2022,1,1,Bajo,Andina,2.0,1107880.82,0,80945.0,11.301538
3530,2201716,937040,Visitas de Control Técnico,2022-11-12,2.5,PROFESIONAL,3.0,MONTERIA,TIERRALTA,81.5135,1,0,Terrestre,Hotel 3 estrellas,2,Alto riesgo,0,0.8516,Organización Electoral,0,2,1,374816.0,11356.2,11,4,2022,1,1,Medio-Bajo,Andina,2.0,1183521.55,0,937040.0,13.750482
3535,2203289,1020837,Visitas de Supervisión Contractual,2022-11-12,2.5,PROFESIONAL,3.0,IBAGUE,VILLA HERMOSA,401.6096,1,0,Aéreo,Hospedaje económico,3,Riesgo medio,0,0.8849,Control Interno,1,4,1,408334.8,2535.55,11,4,2022,1,1,Medio-Alto,Andina,2.0,1107880.82,0,1020837.0,13.836134
3529,2201345,337657,Visitas de Control Técnico,2022-11-12,0.5,OTRO,3.0,BOGOTA D.C.,ACACIAS,133.9368,1,0,Terrestre,Sin alojamiento,1,Bajo riesgo,1,0.8873,Organización Electoral,0,4,0,675314.0,2502.33,11,4,2022,1,1,Bajo,Orinoquía,2.0,1183521.55,0,337657.0,12.729789
3528,2201334,813111,Visitas de Supervisión Contractual,2022-11-12,2.5,PROFESIONAL,3.0,TUNJA,DUITAMA,68.4965,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.8766,Control Interno,0,2,1,325244.4,11700.03,11,4,2022,1,1,Medio-Bajo,Andina,2.0,1107880.82,0,813111.0,13.608624
3527,2201322,995064,Visitas de Supervisión Contractual,2022-11-12,2.5,PROFESIONAL,3.0,BOGOTA D.C.,APULO,83.8798,1,0,Terrestre,Hospedaje económico,2,Riesgo medio,0,0.983,Control Interno,1,4,1,398025.6,11723.21,11,4,2022,1,1,Medio-Alto,Andina,2.0,1107880.82,0,995064.0,13.810563
3536,2203366,502352,Visitas de Supervisión Contractual,2022-11-12,6.0,PROFESIONAL,3.0,TUNJA,TURMEQUE,43.0347,6,0,Terrestre,Hotel 3 estrellas,1,Riesgo medio,0,0.9151,Control Interno,1,4,1,83725.33,11408.09,11,4,2022,1,1,Bajo,Andina,2.0,1107880.82,1,83725.33,13.127058
3526,2200650,1367335,Visitas de Supervisión Contractual,2022-11-12,2.5,PROFESIONAL,3.0,PASTO,IPIALES,83.2686,1,0,Terrestre,Hospedaje económico,3,Bajo riesgo,0,0.833,Control Interno,1,6,1,546934.0,16225.91,11,4,2022,1,1,Medio-Alto,Andina,2.0,1107880.82,0,1367335.0,14.128375
3537,2203578,269438,Visitas de Control Técnico,2022-11-12,0.5,PROFESIONAL,3.0,BOGOTA D.C.,ACACIAS,133.9368,1,0,Aéreo,Sin alojamiento,2,Bajo riesgo,0,0.9241,Organización Electoral,0,3,0,538876.0,1996.77,11,4,2022,1,1,Bajo,Orinoquía,2.0,1183521.55,0,269438.0,12.504097
3525,2200634,795137,Ceremonias de Reconocimiento,2022-11-12,1.5,OTRO,3.0,BOGOTA D.C.,BARRANQUILLA,991.0342,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.9002,Administrativa,1,7,1,530091.33,801.52,11,4,2022,1,1,Medio-Bajo,Caribe,2.0,858116.87,0,795137.0,13.586271
3524,2200502,1407540,Visitas de Supervisión Contractual,2022-11-12,2.5,PROFESIONAL,3.0,CUCUTA,HERRAN,111.0022,1,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,1,0.937,Control Interno,1,5,1,563016.0,12567.07,11,4,2022,1,1,Medio-Alto,Andina,2.0,1107880.82,0,1407540.0,14.157355
3533,2202948,1210110,Visitas de Supervisión Contractual,2022-11-12,2.5,PROFESIONAL,3.0,PASTO,IPIALES,83.2686,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.9083,Control Interno,0,2,1,484044.0,14360.15,11,4,2022,1,1,Medio-Alto,Andina,2.0,1107880.82,0,1210110.0,14.006223
3522,2200233,1092960,Visitas de Control Técnico,2022-11-12,2.5,PROFESIONAL,3.0,MONTERIA,TIERRALTA,81.5135,1,0,Terrestre,Hotel 3 estrellas,2,Alto riesgo,1,0.9214,Organización Electoral,0,3,1,437184.0,13245.83,11,4,2022,1,1,Medio-Alto,Andina,2.0,1183521.55,0,1092960.0,13.904401
3532,2202482,622153,Visitas de Supervisión Contractual,2022-11-12,1.5,CONTRATISTA,3.0,BOGOTA D.C.,BARRANQUILLA,991.0342,1,1,Aéreo,Hospedaje económico,2,Bajo riesgo,1,0.9438,Administrativa,0,2,1,414768.67,627.15,11,4,2022,1,1,Medio-Bajo,Caribe,1.0,1107880.82,0,622153.0,13.340943
21356,2409380,57338,Visitas de Supervisión Contractual,2022-11-12,1.5,PROFESIONAL,3.0,BOGOTA D.C.,ARBOLEDA,71.6671,1,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,0,0.931,Control Interno,0,5,1,38225.33,789.05,11,4,2022,1,1,Bajo,Andina,2.0,1107881.0,0,57338.0,10.956736
