Venta_ID,Fecha_ISO,Tienda_ID,SKU_ID,Moneda_Transaccion,Monto_Total_Local,Impuesto_Local,Tasa_Referencia_Dia,Monto_USD,Monto_Neto_USD,Metodo_Pago,Es_Online,Canal_Origen,Costo_Envio_USD,Flag_Fraude,Año,Mes,Trimestre,Nombre_Producto,Categoria,Costo_Base_USD,Nombre_Tienda,Pais
TXN-602854,2025-12-04 15:01:21.868747,STORE-009,SKU-00127,USD,1196.38,59.82,1.0,1196.38,1136.5600000000002,Desconocido,False,Web,30.41,True,2025,12,4,Gadget Pro X127,Hogar,854.56,GlobalTech USA - 9,USA
TXN-602855,2025-03-18 15:01:21.885314,STORE-019,SKU-00140,USD,1221.19,61.06,1.0,1221.19,1160.13,Credit Card,True,Store,24.98,False,2025,3,1,Gadget Pro X140,Gaming,872.28,GlobalTech USA - 19,USA
TXN-602856,2025-04-09 15:01:21.906620,STORE-009,SKU-00136,USD,1465.14,73.26,1.0,1465.14,1391.88,Crypto,True,Social,6.42,False,2025,4,2,Gadget Pro X136,Gaming,1046.53,GlobalTech USA - 9,USA
TXN-602857,2025-09-02 15:01:21.928068,STORE-010,SKU-00064,MXN,26664.82,3047.41,17.5,466634.35,413304.675,Cash,True,Social,42.74,False,2025,9,3,Gadget Pro X64,Hogar,1088.36,GlobalTech México - 10,México
TXN-602858,2025-03-23 15:01:21.951474,STORE-012,SKU-00069,MXN,4216.2,481.85,17.5,73783.5,65351.125,Crypto,False,Social,39.31,False,2025,3,1,Gadget Pro X69,Hogar,172.09,GlobalTech México - 12,México
TXN-602859,2025-09-23 15:01:21.969802,STORE-011,SKU-00106,USD,1521.24,76.06,1.0,1521.24,1445.18,Credit Card,True,App,32.12,False,2025,9,3,Gadget Pro X106,Gaming,1086.6,GlobalTech USA - 11,USA
TXN-602860,2025-10-28 15:01:21.987297,STORE-018,SKU-00111,USD,713.66,101.95,0.79,563.7914,483.25089999999994,Cash,True,App,13.92,False,2025,10,4,Gadget Pro X111,Gaming,645.26,GlobalTech UK - 18,UK
TXN-602861,2025-09-14 15:01:22.004324,STORE-010,SKU-00018,EUR,22093.61,2524.98,17.5,386638.175,342451.025,Cash,True,Social,5.9,True,2025,9,3,Gadget Pro X18,Hogar,901.78,GlobalTech México - 10,México
TXN-602862,2026-02-20 15:01:22.023126,STORE-001,SKU-00083,GBP,562.15,80.31,0.79,444.0985,380.6536,Desconocido,True,Store,8.66,True,2026,2,1,Gadget Pro X83,Gaming,508.27,GlobalTech UK - 1,UK
TXN-602863,2025-10-18 15:01:22.044378,STORE-015,SKU-00026,EUR,356.83,53.52,0.92,328.2836,279.0452,Credit Card,False,App,16.52,False,2025,10,4,Gadget Pro X26,Electrónica,277.04,GlobalTech España - 15,España
TXN-602864,2025-11-06 15:01:22.063175,STORE-017,SKU-00114,USD,1520.88,76.04,1.0,1520.88,1444.8400000000001,Cash,True,Social,47.09,False,2025,11,4,Gadget Pro X114,Hogar,1086.34,GlobalTech USA - 17,USA
TXN-602865,2025-06-02 15:01:22.097473,STORE-004,SKU-00052,COP,6153394.8,835103.58,4100.0,25228918680.0,21804994002.0,Desconocido,False,Social,28.44,False,2025,6,2,Gadget Pro X52,Gaming,1072.02,GlobalTech Colombia - 4,Colombia
TXN-602866,2025-11-20 15:01:22.115898,STORE-001,SKU-ERROR-9605,GBP,110.6,15.8,0.79,87.374,74.892,Credit Card,True,Web,22.91,False,2025,11,4,,,,GlobalTech UK - 1,UK
TXN-602867,2025-06-21 15:01:22.133018,STORE-004,SKU-00135,COP,4445515.2,603319.92,4100.0,18226612320.0,15753000648.000002,Desconocido,True,Web,22.6,False,2025,6,2,Gadget Pro X135,Oficina,774.48,GlobalTech Colombia - 4,Colombia
TXN-602868,2026-02-09 15:01:22.150045,STORE-006,SKU-00123,GBP,188.94,26.99,0.79,149.2626,127.9405,Unknown,False,App,21.67,True,2026,2,1,Gadget Pro X123,Gaming,170.83,GlobalTech UK - 6,UK
TXN-602869,2025-12-27 15:01:22.171684,STORE-014,SKU-00002,USD,533.51,26.68,1.0,533.51,506.83,Crypto,True,Social,9.77,False,2025,12,4,Gadget Pro X2,Electrónica,381.08,GlobalTech USA - 14,USA
TXN-602870,2026-02-24 15:01:22.189434,STORE-006,SKU-00143,GBP,407.13,58.16,0.79,321.6327,275.6863,Desconocido,False,Web,10.43,False,2026,2,1,Gadget Pro X143,Hogar,368.11,GlobalTech UK - 6,UK
TXN-602871,2025-10-16 15:01:22.210472,STORE-007,SKU-00056,EUR,982.85,147.43,0.92,904.2220000000001,768.5864000000001,Unknown,False,App,46.05,False,2025,10,4,Gadget Pro X56,Gaming,763.08,GlobalTech España - 7,España
TXN-602872,2025-08-31 15:01:22.232539,STORE-017,SKU-00025,USD,225.81,11.29,1.0,225.81,214.52,Credit Card,True,Store,46.89,False,2025,8,3,Gadget Pro X25,Oficina,161.29,GlobalTech USA - 17,USA
TXN-602873,2026-01-03 15:01:22.252809,STORE-002,SKU-00094,USD,1144.75,57.24,1.0,1144.75,1087.51,Cash,True,Social,36.14,False,2026,1,1,Gadget Pro X94,Hogar,817.68,GlobalTech USA - 2,USA
TXN-602874,2025-05-22 15:01:22.269755,STORE-016,SKU-00059,COP,1073954.0,145750.9,4100.0,4403211400.0,3805632710.0,Desconocido,True,Store,39.04,False,2025,5,2,Gadget Pro X59,Electrónica,187.1,GlobalTech Colombia - 16,Colombia
TXN-602875,2026-01-18 15:01:22.288664,STORE-008,SKU-00075,GBP,211.96,30.28,0.79,167.44840000000002,143.52720000000002,Unknown,False,Social,20.47,False,2026,1,1,Gadget Pro X75,Gaming,191.65,GlobalTech UK - 8,UK
TXN-602876,2025-10-15 15:01:22.306488,STORE-019,SKU-00081,USD,606.24,30.31,1.0,606.24,575.9300000000001,Unknown,False,Store,16.27,False,2025,10,4,Gadget Pro X81,Electrónica,433.03,GlobalTech USA - 19,USA
TXN-602877,2025-11-05 15:01:22.325731,STORE-018,SKU-00128,GBP,128.27,18.32,0.79,101.33330000000001,86.86050000000002,Credit Card,False,App,37.53,True,2025,11,4,Gadget Pro X128,Gaming,115.98,GlobalTech UK - 18,UK
TXN-602878,2025-11-03 15:01:22.345669,STORE-017,SKU-00008,USD,706.16,35.31,1.0,706.16,670.8499999999999,Credit Card,True,Social,21.69,True,2025,11,4,Gadget Pro X8,Hogar,504.4,GlobalTech USA - 17,USA
TXN-602879,2025-10-27 15:01:22.366878,STORE-004,SKU-00136,COP,6007082.2,815246.87,4100.0,24629037020.0,21286524853.0,Crypto,False,App,22.33,False,2025,10,4,Gadget Pro X136,Gaming,1046.53,GlobalTech Colombia - 4,Colombia
TXN-602880,2025-04-16 15:01:22.384545,STORE-006,SKU-00023,GBP,833.99,119.14,0.79,658.8521000000001,564.7315000000001,Unknown,False,Web,7.57,True,2025,4,2,Gadget Pro X23,Gaming,754.06,GlobalTech UK - 6,UK
TXN-602881,2025-05-29 15:01:22.402778,STORE-015,SKU-00105,EUR,820.26,123.04,0.92,754.6392000000001,641.4424,Desconocido,True,Social,11.82,False,2025,5,2,Gadget Pro X105,Gaming,636.85,GlobalTech España - 15,España
TXN-602882,2026-01-21 15:01:22.424774,STORE-012,SKU-00145,MXN,2023.94,231.31,17.5,35418.950000000004,31371.025,Desconocido,True,App,43.9,True,2026,1,1,Gadget Pro X145,Electrónica,82.61,GlobalTech México - 12,México
TXN-602883,2026-01-08 15:01:22.440050,STORE-006,SKU-00109,GBP,1135.34,162.19,0.79,896.9186,768.7884999999999,Crypto,False,Store,8.17,True,2026,1,1,Gadget Pro X109,Gaming,1026.53,GlobalTech UK - 6,UK
TXN-602884,2025-05-04 15:01:22.460640,STORE-009,SKU-00115,USD,538.24,26.91,1.0,538.24,511.33,Unknown,False,Store,44.24,False,2025,5,2,Gadget Pro X115,Oficina,384.46,GlobalTech USA - 9,USA
TXN-602885,2025-10-27 15:01:22.478114,STORE-015,SKU-00071,EUR,327.77,49.17,0.92,301.5484,256.31199999999995,Cash,False,Web,31.91,True,2025,10,4,Gadget Pro X71,Hogar,254.48,GlobalTech España - 15,España
TXN-602886,2025-12-17 15:01:22.499513,STORE-015,SKU-00018,EUR,1161.49,174.22,0.92,1068.5708,908.2884,Desconocido,False,Social,33.35,False,2025,12,4,Gadget Pro X18,Hogar,901.78,GlobalTech España - 15,España
TXN-602887,2025-09-10 15:01:22.525299,STORE-020,SKU-00034,MXN,18296.35,2091.01,17.5,320186.125,283593.44999999995,Crypto,True,App,22.35,False,2025,9,3,Gadget Pro X34,Gaming,746.79,GlobalTech México - 20,México
TXN-602888,2025-10-08 15:01:22.542417,STORE-005,SKU-00137,MXN,26985.28,3084.03,17.5,472242.39999999997,418271.875,Credit Card,False,Web,43.58,True,2025,10,4,Gadget Pro X137,Gaming,1101.44,GlobalTech México - 5,México
TXN-602889,2025-08-31 15:01:22.559709,STORE-007,SKU-00147,EUR,667.57,100.14,0.92,614.1644000000001,522.0356,Desconocido,False,Social,30.54,False,2025,8,3,Gadget Pro X147,Oficina,518.3,GlobalTech España - 7,España
TXN-602890,2025-03-06 15:01:22.577240,STORE-013,SKU-00096,USD,1413.27,70.66,1.0,1413.27,1342.61,Credit Card,False,Web,21.27,False,2025,3,1,Gadget Pro X96,Electrónica,1009.48,GlobalTech USA - 13,USA
TXN-602891,2025-07-26 15:01:22.599843,STORE-015,SKU-00014,EUR,1349.14,202.37,0.92,1241.2088,1055.0284,Crypto,True,Store,44.28,False,2025,7,3,Gadget Pro X14,Hogar,1047.47,GlobalTech España - 15,España
TXN-602892,2026-01-17 15:01:22.617900,STORE-009,SKU-00113,EUR,910.24,45.51,1.0,910.24,864.73,Unknown,False,Store,32.84,False,2026,1,1,Gadget Pro X113,Oficina,650.17,GlobalTech USA - 9,USA
TXN-602893,2025-06-28 15:01:22.635666,STORE-003,SKU-00132,COP,2479106.0,336450.1,4100.0,10164334600.0,8784889190.0,Crypto,False,Store,11.15,False,2025,6,2,Gadget Pro X132,Hogar,431.9,GlobalTech Colombia - 3,Colombia
TXN-602894,2025-09-06 15:01:22.657950,STORE-008,SKU-00054,GBP,704.67,100.67,0.79,556.6893,477.16,Credit Card,False,App,42.37,False,2025,9,3,Gadget Pro X54,Gaming,637.13,GlobalTech UK - 8,UK
TXN-602895,2025-10-06 15:01:22.677252,STORE-009,SKU-00029,USD,578.89,28.94,1.0,578.89,549.9499999999999,Unknown,False,Social,19.15,False,2025,10,4,Gadget Pro X29,Hogar,413.49,GlobalTech USA - 9,USA
TXN-602896,2025-04-20 15:01:22.696810,STORE-018,SKU-00080,GBP,1172.16,167.45,0.79,926.0064000000001,793.7209,Unknown,False,Web,31.35,False,2025,4,2,Gadget Pro X80,Oficina,1059.82,GlobalTech UK - 18,UK
TXN-602897,2025-08-14 15:01:22.710967,STORE-012,SKU-00102,MXN,16873.88,1928.44,17.5,295292.9,261545.2,Cash,False,Social,9.4,False,2025,8,3,Gadget Pro X102,Hogar,688.73,GlobalTech México - 12,México
TXN-602898,2025-09-15 15:01:22.734381,STORE-006,SKU-00020,GBP,1100.93,157.28,0.79,869.7347000000001,745.4835,Crypto,True,Store,28.69,False,2025,9,3,Gadget Pro X20,Gaming,995.42,GlobalTech UK - 6,UK
TXN-602899,2025-07-11 15:01:22.756614,STORE-001,SKU-00082,GBP,1101.71,157.39,0.79,870.3509,746.0128000000001,Credit Card,True,Store,9.62,False,2025,7,3,Gadget Pro X82,Electrónica,996.12,GlobalTech UK - 1,UK
TXN-602900,2025-05-01 15:01:22.808147,STORE-005,SKU-00004,MXN,26445.79,3022.38,17.5,462801.325,409909.675,Cash,False,App,16.71,True,2025,5,2,Gadget Pro X4,Oficina,1079.42,GlobalTech México - 5,México
TXN-602901,2025-05-24 15:01:22.829054,STORE-002,SKU-00063,USD,754.26,37.71,1.0,754.26,716.55,Desconocido,False,Web,48.96,False,2025,5,2,Gadget Pro X63,Oficina,538.76,GlobalTech USA - 2,USA
TXN-602902,2026-01-13 15:01:22.847079,STORE-010,SKU-00002,MXN,9336.46,1067.02,17.5,163388.05,144715.19999999998,Desconocido,True,App,18.66,True,2026,1,1,Gadget Pro X2,Electrónica,381.08,GlobalTech México - 10,México
TXN-602903,2025-09-17 15:01:22.868885,STORE-016,SKU-00149,COP,2416138.2,327904.47,4100.0,9906166620.0,8561758293.000001,Crypto,False,App,24.94,False,2025,9,3,Gadget Pro X149,Oficina,420.93,GlobalTech Colombia - 16,Colombia
TXN-602904,2025-07-06 15:01:22.892646,STORE-014,SKU-00084,USD,244.22,12.21,1.0,244.22,232.01,Unknown,True,Store,31.53,False,2025,7,3,Gadget Pro X84,Oficina,174.44,GlobalTech USA - 14,USA
TXN-602905,2025-06-16 15:01:22.909889,STORE-010,SKU-00061,MXN,7612.15,869.96,17.5,133212.625,117988.325,Desconocido,True,Store,47.79,False,2025,6,2,Gadget Pro X61,Oficina,310.7,GlobalTech México - 10,México
TXN-602906,2025-06-19 15:01:22.929256,STORE-010,SKU-00016,MXN,26110.14,2984.02,17.5,456927.45,404707.1,Credit Card,False,App,31.34,False,2025,6,2,Gadget Pro X16,Gaming,1065.72,GlobalTech México - 10,México
TXN-602907,2025-02-27 15:01:22.949523,STORE-006,SKU-ERROR-3276,GBP,110.6,15.8,0.79,87.374,74.892,Unknown,True,Store,34.23,False,2025,2,1,,,,GlobalTech UK - 6,UK
TXN-602908,2025-11-11 15:01:22.969897,STORE-007,SKU-00048,USD,1235.4,185.31,0.92,1136.5680000000002,966.0828000000001,Credit Card,False,App,42.54,False,2025,11,4,Gadget Pro X48,Hogar,959.16,GlobalTech España - 7,España
TXN-602909,2025-05-09 15:01:22.993817,STORE-012,SKU-00014,MXN,25663.01,2932.92,17.5,449102.675,397776.57499999995,Credit Card,False,Web,43.57,False,2025,5,2,Gadget Pro X14,Hogar,1047.47,GlobalTech México - 12,México
TXN-602910,2025-11-24 15:01:23.013493,STORE-020,SKU-00022,MXN,14579.7,1666.25,17.5,255144.75,225985.375,Crypto,False,App,41.37,False,2025,11,4,Gadget Pro X22,Oficina,595.09,GlobalTech México - 20,México
TXN-602911,2026-02-12 15:01:23.030484,STORE-014,SKU-00135,USD,1084.27,54.21,1.0,1084.27,1030.06,Unknown,True,Store,23.95,False,2026,2,1,Gadget Pro X135,Oficina,774.48,GlobalTech USA - 14,USA
TXN-602912,2026-01-17 15:01:23.048473,STORE-015,SKU-00086,EUR,1084.95,162.74,0.92,998.1540000000001,848.4332,Crypto,False,App,19.03,True,2026,1,1,Gadget Pro X86,Hogar,842.35,GlobalTech España - 15,España
TXN-602913,2025-04-10 15:01:23.068766,STORE-002,SKU-00049,USD,631.02,31.55,1.0,631.02,599.47,Unknown,False,App,20.08,False,2025,4,2,Gadget Pro X49,Hogar,450.73,GlobalTech USA - 2,USA
TXN-602914,2025-03-27 15:01:23.087307,STORE-006,SKU-00054,JPY,704.67,100.67,0.79,556.6893,477.16,Crypto,True,Social,33.77,False,2025,3,1,Gadget Pro X54,Gaming,637.13,GlobalTech UK - 6,UK
TXN-602915,2025-04-08 15:01:23.101935,STORE-007,SKU-00146,EUR,248.18,37.23,0.92,228.3256,194.074,Desconocido,False,Social,21.79,True,2025,4,2,Gadget Pro X146,Electrónica,192.69,GlobalTech España - 7,España
TXN-602916,2025-11-25 15:01:23.121066,STORE-009,SKU-00070,USD,77.81,3.89,1.0,77.81,73.92,Unknown,False,Social,11.81,True,2025,11,4,Gadget Pro X70,Hogar,55.58,GlobalTech USA - 9,USA
TXN-602917,2025-07-30 15:01:23.137861,STORE-002,SKU-00041,USD,960.43,48.02,1.0,960.43,912.41,Credit Card,True,Web,39.38,True,2025,7,3,Gadget Pro X41,Oficina,686.02,GlobalTech USA - 2,USA
TXN-602918,2025-03-28 15:01:23.157760,STORE-003,SKU-00076,COP,3545999.8,481242.83,4100.0,14538599180.0,12565503576.999998,Desconocido,False,App,9.04,False,2025,3,1,Gadget Pro X76,Oficina,617.77,GlobalTech Colombia - 3,Colombia
TXN-602919,2025-10-13 15:01:23.191842,STORE-009,SKU-00043,USD,808.71,40.44,1.0,808.71,768.27,Desconocido,False,Web,14.05,False,2025,10,4,Gadget Pro X43,Oficina,577.65,GlobalTech USA - 9,USA
TXN-602920,2025-12-25 15:01:23.210850,STORE-005,SKU-00149,MXN,10312.78,1178.6,17.5,180473.65000000002,159848.15,Credit Card,False,App,21.88,False,2025,12,4,Gadget Pro X149,Oficina,420.93,GlobalTech México - 5,México
TXN-602921,2025-08-10 15:01:23.232344,STORE-011,SKU-00037,USD,79.32,3.97,1.0,79.32,75.35,Cash,True,Store,28.82,False,2025,8,3,Gadget Pro X37,Gaming,56.66,GlobalTech USA - 11,USA
TXN-602922,2025-11-21 15:01:23.248644,STORE-014,SKU-00012,USD,1262.87,63.14,1.0,1262.87,1199.7299999999998,Cash,False,Social,22.81,False,2025,11,4,Gadget Pro X12,Oficina,902.05,GlobalTech USA - 14,USA
TXN-602923,2025-10-20 15:01:23.270535,STORE-006,SKU-00116,GBP,778.51,111.22,0.79,615.0229,527.1591,Cash,True,Social,49.89,True,2025,10,4,Gadget Pro X116,Gaming,703.9,GlobalTech UK - 6,UK
TXN-602924,2026-02-06 15:01:23.293385,STORE-013,SKU-00092,USD,1230.82,61.54,1.0,1230.82,1169.28,Unknown,True,Social,25.77,False,2026,2,1,Gadget Pro X92,Gaming,879.16,GlobalTech USA - 13,USA
TXN-602925,2025-05-17 15:01:23.312197,STORE-004,SKU-00061,COP,1783418.0,242035.3,4100.0,7312013800.0,6319669070.0,Crypto,False,Web,21.48,True,2025,5,2,Gadget Pro X61,Oficina,310.7,GlobalTech Colombia - 4,Colombia
TXN-602926,2026-02-05 15:01:23.331873,STORE-006,SKU-00057,GBP,1088.92,155.56,0.79,860.2468000000001,737.3544000000002,Cash,True,Store,27.77,False,2026,2,1,Gadget Pro X57,Gaming,984.56,GlobalTech UK - 6,UK
TXN-602927,2025-06-01 15:01:23.348936,STORE-017,SKU-00055,USD,1032.35,51.62,1.0,1032.35,980.7299999999999,Unknown,True,Store,32.92,False,2025,6,2,Gadget Pro X55,Hogar,737.39,GlobalTech USA - 17,USA
TXN-602928,2025-09-18 15:01:23.364715,STORE-013,SKU-00086,USD,1179.29,58.96,1.0,1179.29,1120.33,Crypto,True,App,33.63,False,2025,9,3,Gadget Pro X86,Hogar,842.35,GlobalTech USA - 13,USA
TXN-602929,2026-02-21 15:01:23.382203,STORE-014,SKU-00063,USD,754.26,37.71,1.0,754.26,716.55,Credit Card,True,Social,27.42,False,2026,2,1,Gadget Pro X63,Oficina,538.76,GlobalTech USA - 14,USA
TXN-602930,2026-01-07 15:01:23.402537,STORE-003,SKU-00097,COP,2129138.2,288954.47,4100.0,8729466620.0,7544753293.000001,Crypto,True,Social,18.08,False,2026,1,1,Gadget Pro X97,Hogar,370.93,GlobalTech Colombia - 3,Colombia
TXN-602931,2026-02-24 15:01:23.424815,STORE-007,SKU-00105,EUR,820.26,123.04,0.92,754.6392000000001,641.4424,Desconocido,True,Social,38.84,False,2026,2,1,Gadget Pro X105,Gaming,636.85,GlobalTech España - 7,España
TXN-602932,2025-10-10 15:01:23.445369,STORE-004,SKU-00078,COP,2665943.0,361806.55,4100.0,10930366300.0,9446959445.0,Unknown,False,Web,39.86,True,2025,10,4,Gadget Pro X78,Hogar,464.45,GlobalTech Colombia - 4,Colombia
TXN-602933,2025-09-03 15:01:23.466557,STORE-006,SKU-00124,GBP,855.48,122.21,0.79,675.8292,579.2833,Desconocido,False,Social,13.93,True,2025,9,3,Gadget Pro X124,Gaming,773.49,GlobalTech UK - 6,UK
TXN-602934,2026-01-04 15:01:23.483479,STORE-019,SKU-00137,USD,1542.02,77.1,1.0,1542.02,1464.92,Cash,False,App,8.16,True,2026,1,1,Gadget Pro X137,Gaming,1101.44,GlobalTech USA - 19,USA
TXN-602935,2025-03-12 15:01:23.503694,STORE-008,SKU-00121,GBP,693.84,99.12,0.79,548.1336,469.82880000000006,Crypto,True,App,20.42,False,2025,3,1,Gadget Pro X121,Electrónica,627.34,GlobalTech UK - 8,UK
TXN-602936,2025-04-21 15:01:23.523449,STORE-007,SKU-00077,EUR,1193.4,179.01,0.92,1097.928,933.2388000000001,Cash,True,Web,27.06,False,2025,4,2,Gadget Pro X77,Oficina,926.55,GlobalTech España - 7,España
TXN-602937,2025-09-15 15:01:23.543648,STORE-010,SKU-00049,MXN,11042.88,1262.04,17.5,193250.4,171164.7,Cash,False,Social,6.72,False,2025,9,3,Gadget Pro X49,Hogar,450.73,GlobalTech México - 10,México
TXN-602938,2025-12-09 15:01:23.564967,STORE-016,SKU-00081,COP,2485592.2,337330.37,4100.0,10190928020.0,8807873503.0,Cash,False,Store,21.01,False,2025,12,4,Gadget Pro X81,Electrónica,433.03,GlobalTech Colombia - 16,Colombia
TXN-602939,2025-08-23 15:01:23.584727,STORE-006,SKU-00024,GBP,1106.94,158.13,0.79,874.4826,749.5599000000001,Desconocido,True,Social,26.1,False,2025,8,3,Gadget Pro X24,Gaming,1000.85,GlobalTech UK - 6,UK
TXN-602940,2025-10-31 15:01:23.603523,STORE-004,SKU-ERROR-2455,COP,574000.0,77900.0,4100.0,2353400000.0,2034010000.0,Cash,False,Web,6.98,True,2025,10,4,,,,GlobalTech Colombia - 4,Colombia
TXN-602941,2025-05-05 15:01:23.621815,STORE-010,SKU-00123,MXN,4185.34,478.32,17.5,73243.45,64872.85,Crypto,True,App,10.07,True,2025,5,2,Gadget Pro X123,Gaming,170.83,GlobalTech México - 10,México
TXN-602942,2025-10-31 15:01:23.641326,STORE-012,SKU-00117,MXN,3662.75,418.6,17.5,64098.125,56772.625,Cash,True,App,49.56,True,2025,10,4,Gadget Pro X117,Hogar,149.5,GlobalTech México - 12,México
TXN-602943,2025-03-17 15:01:23.660289,STORE-003,SKU-00054,COP,3657126.2,496324.27,4100.0,14994217420.0,12959287913.0,Credit Card,False,App,34.79,True,2025,3,1,Gadget Pro X54,Gaming,637.13,GlobalTech Colombia - 3,Colombia
TXN-602944,2025-03-29 15:01:23.735742,STORE-019,SKU-00106,USD,1521.24,76.06,1.0,1521.24,1445.18,Desconocido,False,Social,26.11,False,2025,3,1,Gadget Pro X106,Gaming,1086.6,GlobalTech USA - 19,USA
TXN-602945,2025-03-26 15:01:23.759271,STORE-013,SKU-00123,USD,239.16,11.96,1.0,239.16,227.2,Unknown,False,Social,7.35,False,2025,3,1,Gadget Pro X123,Gaming,170.83,GlobalTech USA - 13,USA
TXN-602946,2025-03-24 15:01:23.783906,STORE-016,SKU-00149,COP,2416138.2,327904.47,4100.0,9906166620.0,8561758293.000001,Credit Card,False,Web,7.52,False,2025,3,1,Gadget Pro X149,Oficina,420.93,GlobalTech Colombia - 16,Colombia
TXN-602947,2025-09-12 15:01:23.804400,STORE-006,SKU-00009,GBP,858.47,122.64,0.79,678.1913000000001,581.3057,Credit Card,True,App,17.53,False,2025,9,3,Gadget Pro X9,Oficina,776.19,GlobalTech UK - 6,UK
TXN-602948,2025-08-20 15:01:23.829573,STORE-016,SKU-00054,COP,3657126.2,496324.27,4100.0,14994217420.0,12959287913.0,Cash,True,Social,11.31,False,2025,8,3,Gadget Pro X54,Gaming,637.13,GlobalTech Colombia - 16,Colombia
TXN-602949,2025-09-05 15:01:23.846284,STORE-017,SKU-00150,USD,1230.29,61.51,1.0,1230.29,1168.78,Crypto,True,Social,46.34,False,2025,9,3,Gadget Pro X150,Hogar,878.78,GlobalTech USA - 17,USA
TXN-602950,2025-10-27 15:01:23.865150,STORE-009,SKU-00067,USD,1601.12,80.06,1.0,1601.12,1521.06,Crypto,True,Social,16.92,False,2025,10,4,Gadget Pro X67,Oficina,1143.66,GlobalTech USA - 9,USA
TXN-602951,2025-05-22 15:01:23.882427,STORE-004,SKU-00013,COP,5367359.2,728427.32,4100.0,22006172720.0,19019620708.0,Unknown,True,Store,20.24,False,2025,5,2,Gadget Pro X13,Oficina,935.08,GlobalTech Colombia - 4,Colombia
TXN-602952,2025-07-27 15:01:23.903326,STORE-020,SKU-00146,MXN,4720.9,539.53,17.5,82615.75,73173.97499999999,Crypto,True,Web,49.45,False,2025,7,3,Gadget Pro X146,Electrónica,192.69,GlobalTech México - 20,México
TXN-602953,2025-03-31 15:01:23.926890,STORE-001,SKU-00011,GBP,58.49,8.36,0.79,46.207100000000004,39.602700000000006,Unknown,True,App,29.98,False,2025,3,1,Gadget Pro X11,Gaming,52.88,GlobalTech UK - 1,UK
TXN-602954,2026-02-24 15:01:23.948675,STORE-017,SKU-00061,USD,434.98,21.75,1.0,434.98,413.23,Cash,False,Web,25.41,True,2026,2,1,Gadget Pro X61,Oficina,310.7,GlobalTech USA - 17,USA
TXN-602955,2026-01-05 15:01:23.967224,STORE-003,SKU-00030,COP,5590243.4,758675.89,4100.0,22919997940.0,19809426791.000004,Desconocido,True,Web,16.02,False,2026,1,1,Gadget Pro X30,Hogar,973.91,GlobalTech Colombia - 3,Colombia
TXN-602956,2025-10-08 15:01:23.987147,STORE-013,SKU-00020,USD,1393.59,69.68,1.0,1393.59,1323.9099999999999,Cash,False,Web,7.43,False,2025,10,4,Gadget Pro X20,Gaming,995.42,GlobalTech USA - 13,USA
TXN-602957,2026-02-17 15:01:24.004451,STORE-015,SKU-00098,EUR,1354.51,203.18,0.92,1246.1492,1059.2236,Cash,True,Web,29.92,False,2026,2,1,Gadget Pro X98,Hogar,1051.64,GlobalTech España - 15,España
TXN-602958,2025-07-03 15:01:24.022367,STORE-015,SKU-ERROR-4624,EUR,128.8,19.32,0.92,118.49600000000001,100.72160000000002,Credit Card,False,Web,10.88,False,2025,7,3,,,,GlobalTech España - 15,España
TXN-602959,2025-08-25 15:01:24.041479,STORE-012,SKU-00102,MXN,16873.88,1928.44,17.5,295292.9,261545.2,Desconocido,True,App,29.69,True,2025,8,3,Gadget Pro X102,Hogar,688.73,GlobalTech México - 12,México
TXN-602960,2025-11-10 15:01:24.058816,STORE-004,SKU-00128,COP,665725.2,90348.42,4100.0,2729473320.0,2359044797.9999995,Cash,False,Social,24.21,False,2025,11,4,Gadget Pro X128,Gaming,115.98,GlobalTech Colombia - 4,Colombia
TXN-602961,2025-04-25 15:01:24.085477,STORE-013,SKU-00069,USD,240.93,12.05,1.0,240.93,228.88,Credit Card,True,App,25.25,False,2025,4,2,Gadget Pro X69,Hogar,172.09,GlobalTech USA - 13,USA
TXN-602962,2025-11-17 15:01:24.107628,STORE-018,SKU-ERROR-8962,GBP,110.6,15.8,0.79,87.374,74.892,Desconocido,False,Social,17.83,False,2025,11,4,,,,GlobalTech UK - 18,UK
TXN-602963,2025-07-15 15:01:24.127099,STORE-011,SKU-00137,USD,1542.02,77.1,1.0,1542.02,1464.92,Credit Card,True,App,20.18,True,2025,7,3,Gadget Pro X137,Gaming,1101.44,GlobalTech USA - 11,USA
